0.16910015,0.054076485,0.18392962,0.12049853,0.2139003,0.09340176,2.5137928,12.263631,0.9008821,0.33311436,0.0,0.16910015,0.1022481,0.017094018,0.21333334,0.2212358,0.0078125,0.6953125,0.6875,0.21753247,0.0
0.20982249,0.03804258,0.20989114,0.17897356,0.23848626,0.0595127,1.6878556,5.921211,0.89065635,0.17926502,0.2380508,0.20982249,0.14938179,0.043150686,0.27911392,1.4117706,0.021533202,7.945752,7.9242187,0.118863955,1.0
0.16514687,0.07069516,0.17770079,0.11045669,0.2264252,0.1159685,1.2602627,4.110171,0.9589102,0.6776219,0.121921256,0.16514687,0.1106227,0.032258064,0.26666668,0.24453124,0.0078125,0.5234375,0.515625,0.46889952,0.0
0.19108851,0.07574646,0.20622754,0.17916168,0.24694611,0.06778443,7.806983,124.648056,0.90361434,0.4479222,0.05005988,0.19108851,0.14716476,0.015748031,0.27586207,0.17358398,0.0546875,0.6171875,0.5625,0.281362,1.0
0.120183125,0.07871623,0.11619784,0.04327666,0.19387944,0.15060279,1.2189094,4.438278,0.96446306,0.73460835,0.013848532,0.120183125,0.17870532,0.016343208,0.26229507,0.33426338,0.0234375,0.875,0.8515625,0.35609922,1.0
0.21593852,0.03719253,0.21963303,0.20165138,0.23376147,0.03211009,2.298831,8.283165,0.84890866,0.23997016,0.22519878,0.21593852,0.16992685,0.04761905,0.27906978,1.4260111,0.0234375,8.15625,8.1328125,0.13880883,1.0
0.18304616,0.031869225,0.18739812,0.17203762,0.19442007,0.022382446,3.937859,20.365574,0.7927332,0.21642362,0.19134796,0.18304616,0.16626363,0.02725724,0.19512194,0.23541667,0.1640625,0.8671875,0.703125,0.14920636,1.0
0.1970305,0.06261064,0.19626522,0.13943167,0.25802436,0.118592694,1.8679179,6.0747523,0.8801822,0.30219248,0.2758322,0.1970305,0.14418004,0.048144434,0.27745664,1.5801809,0.0234375,5.1328125,5.109375,0.15778086,0.0
0.19479378,0.029255085,0.19530146,0.17405406,0.20941788,0.035363827,2.3638108,8.385497,0.8519157,0.1192676,0.1733264,0.19479378,0.17084707,0.015701668,0.27586207,0.62890625,0.0078125,5.4296875,5.421875,0.14489274,1.0
0.15457097,0.0706632,0.15035425,0.096407704,0.20186451,0.10545681,2.8625998,13.297619,0.91505563,0.5042934,0.0979739,0.15457097,0.095153354,0.016309887,0.27118644,0.2999132,0.0078125,0.65625,0.6484375,0.30085045,0.0
